TransactionAmt,ProductCD,card1,card2,card3,card4,card5,card6
57.95,W,9175,111.0,150.0,visa,226.0,debit
60.0,W,10613,250.0,150.0,visa,226.0,debit
150.0,R,13700,554.0,150.0,visa,226.0,credit
20.0,W,2392,360.0,150.0,mastercard,166.0,debit
75.0,W,7757,514.0,150.0,mastercard,224.0,credit
22.0,W,4063,490.0,150.0,visa,166.0,debit
26.403000000000002,C,15944,266.0,185.0,mastercard,137.0,credit
47.95,W,16560,476.0,150.0,visa,166.0,debit
50.0,W,11207,361.0,150.0,visa,226.0,debit
50.0,W,7919,194.0,150.0,mastercard,202.0,debit
50.0,H,9370,321.0,150.0,visa,226.0,credit
50.0,W,7653,216.0,150.0,visa,226.0,credit
26.403000000000002,C,16062,500.0,185.0,mastercard,137.0,credit
625.52,W,16075,514.0,150.0,mastercard,102.0,credit
100.0,H,9350,111.0,150.0,visa,162.0,credit
1849.97,W,7835,361.0,150.0,visa,226.0,debit
57.95,W,1939,360.0,150.0,visa,166.0,debit
231.95,W,17523,586.0,150.0,mastercard,137.0,credit
625.52,W,16075,514.0,150.0,mastercard,102.0,credit
186.0,W,7063,170.0,150.0,mastercard,102.0,credit
200.0,R,17632,216.0,150.0,visa,226.0,credit
40.0,W,11546,170.0,150.0,mastercard,102.0,credit
390.96,W,16075,514.0,150.0,mastercard,102.0,credit
59.0,W,5606,318.0,150.0,visa,166.0,debit
20.482,C,15885,545.0,185.0,visa,138.0,debit
20.0,S,15063,514.0,150.0,visa,226.0,credit
131.0,W,14165,111.0,150.0,mastercard,224.0,debit
117.0,W,13628,480.0,150.0,mastercard,224.0,debit
200.0,W,7861,494.0,150.0,visa,226.0,credit
117.0,W,9002,453.0,150.0,visa,226.0,debit
27.915,C,5812,408.0,185.0,mastercard,224.0,debit
20.0,W,15497,490.0,150.0,visa,226.0,debit
59.0,W,16132,111.0,150.0,visa,226.0,debit
59.0,W,7919,194.0,150.0,mastercard,202.0,debit
205.47,W,12544,321.0,150.0,visa,226.0,debit
50.0,W,15385,111.0,150.0,mastercard,224.0,debit
100.0,H,10616,583.0,150.0,visa,226.0,credit
75.0,S,8886,555.0,150.0,visa,226.0,credit
117.0,W,15943,555.0,150.0,visa,226.0,debit
50.0,H,2541,399.0,150.0,american express,150.0,credit
67.95,W,5254,414.0,143.0,visa,226.0,debit
350.0,W,12695,490.0,150.0,visa,226.0,debit
135.0,W,6481,111.0,150.0,visa,226.0,debit
49.0,W,7919,194.0,150.0,mastercard,202.0,debit
30.0,S,1974,111.0,150.0,visa,226.0,debit
150.0,H,10486,514.0,150.0,mastercard,219.0,credit
250.0,R,6741,583.0,150.0,visa,195.0,credit
250.0,W,12877,194.0,150.0,visa,166.0,debit
49.0,W,11546,170.0,150.0,mastercard,102.0,credit
76.0,W,4663,490.0,150.0,visa,166.0,debit
46.5,W,1807,189.0,150.0,visa,226.0,debit
27.915,C,5812,408.0,185.0,mastercard,224.0,debit
57.95,W,9500,321.0,150.0,visa,226.0,debit
26.95,W,11157,215.0,150.0,visa,226.0,debit
47.95,W,12839,321.0,150.0,visa,226.0,debit
89.49,W,17020,476.0,150.0,visa,166.0,debit
26.95,W,15497,490.0,150.0,visa,226.0,debit
150.0,W,4702,111.0,150.0,mastercard,224.0,debit
50.0,H,6019,583.0,150.0,visa,226.0,credit
219.95,W,1724,583.0,150.0,visa,226.0,credit
90.26799999999999,C,15890,545.0,185.0,visa,195.0,debit
200.0,R,7899,481.0,150.0,mastercard,195.0,credit
150.0,H,3252,399.0,150.0,american express,213.0,credit
63.95,W,6951,111.0,150.0,visa,226.0,debit
200.0,R,7899,481.0,150.0,mastercard,195.0,credit
92.0,W,8135,247.0,150.0,visa,226.0,credit
25.0,W,1214,523.0,150.0,visa,226.0,credit
684.95,W,6019,583.0,150.0,visa,226.0,credit
200.0,R,7899,481.0,150.0,mastercard,195.0,credit
600.0,W,10505,567.0,150.0,mastercard,195.0,debit
250.0,R,11157,215.0,150.0,visa,226.0,debit
250.0,W,11916,410.0,150.0,visa,226.0,debit
50.0,W,1874,171.0,150.0,mastercard,224.0,debit
50.0,H,7577,399.0,150.0,american express,188.0,credit
50.0,H,10486,514.0,150.0,mastercard,219.0,credit
150.0,W,11207,361.0,150.0,visa,226.0,debit
29.0,W,5033,269.0,150.0,mastercard,224.0,debit
87.0,W,2884,490.0,150.0,visa,226.0,debit
24.5,W,7744,417.0,150.0,visa,226.0,debit
50.0,H,6019,583.0,150.0,visa,226.0,credit
310.0,W,12695,490.0,150.0,visa,226.0,debit
750.0,R,15610,512.0,150.0,mastercard,219.0,credit
235.95,W,6832,134.0,150.0,visa,226.0,credit
39.0,W,1078,512.0,150.0,visa,226.0,debit
150.0,R,6741,583.0,150.0,visa,195.0,credit
100.0,W,15125,111.0,150.0,visa,195.0,debit
500.0,R,17933,512.0,150.0,visa,195.0,debit
150.0,W,3784,111.0,150.0,visa,195.0,debit
180.535,C,7099,545.0,185.0,visa,195.0,credit
946.63,W,6054,327.0,150.0,discover,199.27889697943476,credit
27.0,W,7919,194.0,150.0,mastercard,202.0,debit
226.0,W,9363,474.0,150.0,mastercard,117.0,debit
50.0,R,15063,514.0,150.0,visa,226.0,credit
513.99,W,10023,111.0,150.0,visa,226.0,debit
60.0,W,2616,362.5554884999665,150.0,discover,102.0,credit
350.0,W,9043,170.0,150.0,visa,195.0,credit
59.0,W,1874,171.0,150.0,mastercard,224.0,debit
200.0,W,15592,494.0,150.0,mastercard,102.0,credit
50.0,H,15501,310.0,150.0,mastercard,224.0,debit
75.0,H,3682,264.0,150.0,visa,162.0,credit
209.95,W,13249,111.0,150.0,visa,226.0,debit
226.0,W,9002,453.0,150.0,visa,226.0,debit
166.99,W,13108,215.0,150.0,visa,226.0,debit
100.0,H,14410,276.0,150.0,visa,226.0,debit
200.0,W,17321,111.0,150.0,visa,226.0,debit
60.783,C,15885,545.0,185.0,visa,138.0,debit
10.0,S,7585,553.0,150.0,visa,226.0,credit
27.97,W,17933,512.0,150.0,visa,195.0,debit
160.0,W,11546,170.0,150.0,mastercard,102.0,credit
150.0,R,4272,111.0,150.0,visa,226.0,debit
500.0,W,13749,321.0,150.0,visa,226.0,credit
150.0,H,2157,111.0,150.0,visa,226.0,debit
50.0,H,10616,583.0,150.0,visa,226.0,credit
100.0,R,18268,583.0,150.0,visa,226.0,credit
446.16,W,6019,583.0,150.0,visa,226.0,credit
27.915,C,4461,375.0,185.0,mastercard,224.0,debit
39.0,W,12501,490.0,150.0,visa,226.0,debit
49.0,W,13108,215.0,150.0,visa,226.0,debit
226.0,W,17321,111.0,150.0,visa,226.0,debit
50.0,H,5585,111.0,150.0,mastercard,219.0,credit
15.0,H,17399,111.0,150.0,mastercard,224.0,debit
21.51,C,3154,408.0,185.0,mastercard,224.0,debit
59.0,W,9323,111.0,150.0,visa,226.0,debit
75.0,H,8380,512.0,150.0,visa,226.0,credit
34.5,W,10112,360.0,150.0,visa,166.0,debit
100.0,R,17480,181.0,150.0,visa,226.0,credit
50.0,H,2567,420.0,150.0,mastercard,224.0,debit
30.0,H,5880,127.0,150.0,mastercard,117.0,debit
25.0,H,1409,478.0,150.0,visa,226.0,credit
31.95,W,17321,111.0,150.0,visa,226.0,debit
50.0,H,2567,420.0,150.0,mastercard,224.0,debit
100.0,W,12577,268.0,150.0,visa,166.0,debit
200.0,W,12221,543.0,150.0,mastercard,224.0,debit
28.156,C,1976,545.0,185.0,visa,102.0,credit
32.0,W,11388,555.0,150.0,visa,166.0,debit
30.95,W,17593,555.0,150.0,visa,226.0,debit
50.0,S,7585,553.0,150.0,visa,226.0,credit
250.0,H,9597,554.0,150.0,visa,226.0,credit
25.0,H,16075,514.0,150.0,mastercard,102.0,credit
120.5,W,11218,579.0,150.0,visa,226.0,debit
52.95,W,14080,133.0,150.0,visa,226.0,debit
44.0,W,6951,111.0,150.0,visa,226.0,debit
24.0,W,5700,122.0,150.0,mastercard,166.0,debit
100.0,W,2884,490.0,150.0,visa,226.0,debit
25.0,W,10057,225.0,150.0,mastercard,224.0,debit
527.0,W,6335,111.0,150.0,visa,162.0,credit
39.0,W,17466,225.0,150.0,mastercard,117.0,debit
50.0,H,7155,111.0,150.0,visa,162.0,credit
209.95,W,10856,268.0,150.0,visa,166.0,debit
100.0,H,15288,399.0,150.0,american express,132.0,credit
33.231,C,5812,408.0,185.0,mastercard,224.0,debit
19.5,W,10112,360.0,150.0,visa,166.0,debit
77.0,W,7508,321.0,150.0,visa,226.0,debit
146.0,W,12695,490.0,150.0,visa,226.0,debit
137.95,W,5938,111.0,150.0,visa,162.0,credit
40.0,H,17644,390.0,150.0,mastercard,224.0,debit
511.75,W,11653,561.0,150.0,mastercard,224.0,credit
107.95,W,16632,215.0,150.0,mastercard,166.0,debit
20.0,W,17399,111.0,150.0,mastercard,224.0,debit
10.0,W,9500,321.0,150.0,visa,226.0,debit
527.0,W,11541,111.0,150.0,visa,226.0,debit
25.0,S,2971,158.0,150.0,visa,226.0,debit
40.0,W,11546,170.0,150.0,mastercard,102.0,credit
100.0,H,1724,583.0,150.0,visa,226.0,credit
21.328000000000003,C,9917,142.0,185.0,visa,138.0,debit
75.0,H,2455,321.0,150.0,visa,226.0,credit
33.231,C,15885,545.0,185.0,visa,138.0,debit
29.0,W,10859,231.0,150.0,mastercard,117.0,debit
25.0,W,12469,360.0,150.0,mastercard,166.0,debit
22.476,C,7099,545.0,185.0,visa,195.0,credit
97.95,W,2803,100.0,150.0,visa,226.0,debit
226.0,W,12695,490.0,150.0,visa,226.0,debit
50.0,H,3663,307.0,150.0,visa,226.0,debit
27.97,W,17933,512.0,150.0,visa,195.0,debit
107.95,W,7826,481.0,150.0,mastercard,224.0,debit
22.476,C,7099,545.0,185.0,visa,195.0,credit
495.95,W,14386,146.0,150.0,mastercard,102.0,credit
300.0,W,10057,225.0,150.0,mastercard,224.0,debit
25.0,H,2803,100.0,150.0,visa,226.0,debit
50.0,H,15773,226.0,150.0,mastercard,102.0,credit
250.0,W,7585,553.0,150.0,visa,226.0,credit
50.0,H,12235,478.0,150.0,visa,226.0,credit
50.0,R,6580,284.0,150.0,visa,100.0,debit
41.81100000000001,C,8755,500.0,185.0,mastercard,224.0,credit
879.99,W,17489,509.0,150.0,visa,226.0,debit
50.0,W,14084,257.0,150.0,visa,226.0,debit
28.156,C,10369,176.0,185.0,mastercard,137.0,credit
34.0,W,8320,476.0,150.0,visa,166.0,debit
928.9,W,11942,570.0,150.0,visa,226.0,debit
49.0,W,11546,170.0,150.0,mastercard,102.0,credit
155.67,W,4209,555.0,150.0,visa,226.0,debit
100.0,H,3300,399.0,150.0,american express,198.0,credit
107.95,W,5254,414.0,143.0,visa,226.0,debit
100.0,H,3300,399.0,150.0,american express,198.0,credit
200.0,R,7280,399.0,150.0,american express,237.0,credit
42.657,C,9082,141.0,185.0,visa,226.0,credit
84.105,C,15885,545.0,185.0,visa,138.0,debit
22.476,C,7099,545.0,185.0,visa,195.0,credit
100.0,R,16659,170.0,150.0,visa,226.0,credit
50.0,R,7585,553.0,150.0,visa,226.0,credit
335.0,W,15672,555.0,150.0,visa,226.0,debit
26.95,W,7005,111.0,150.0,visa,226.0,debit
29.0,W,14649,548.0,150.0,visa,226.0,debit
275.95,W,15592,494.0,150.0,mastercard,102.0,credit
100.0,R,14607,582.0,150.0,mastercard,195.0,debit
21.51,C,3154,408.0,185.0,mastercard,224.0,debit
100.0,W,7508,321.0,150.0,visa,226.0,debit
59.0,W,5286,362.5554884999665,150.0,visa,199.27889697943476,credit
75.0,H,17188,321.0,150.0,visa,226.0,debit
34.5,W,9303,298.0,150.0,visa,226.0,debit
200.0,R,7899,481.0,150.0,mastercard,195.0,credit
92.95,W,6019,583.0,150.0,visa,226.0,credit
108.95,W,12544,321.0,150.0,visa,226.0,debit
35.0,S,5938,111.0,150.0,visa,162.0,credit
92.0,W,18132,567.0,150.0,mastercard,117.0,debit
117.0,W,18246,567.0,150.0,mastercard,219.0,credit
39.0,W,2965,433.0,150.0,visa,226.0,credit
311.95,W,9885,481.0,150.0,mastercard,117.0,debit
100.0,R,1214,174.0,150.0,visa,226.0,credit
28.156,C,3867,296.0,185.0,visa,226.0,credit
150.0,R,12133,111.0,150.0,mastercard,129.0,credit
50.0,H,6567,555.0,150.0,mastercard,102.0,credit
28.156,C,3867,296.0,185.0,visa,226.0,credit
125.0,R,10486,514.0,150.0,mastercard,219.0,credit
59.0,W,6741,583.0,150.0,visa,195.0,credit
200.0,W,15592,494.0,150.0,mastercard,102.0,credit
108.5,W,17341,555.0,150.0,visa,226.0,debit
28.156,C,3867,296.0,185.0,visa,226.0,credit
30.474,C,12184,440.0,185.0,visa,138.0,debit
59.0,W,2646,449.0,150.0,visa,166.0,debit
39.876999999999995,C,8755,500.0,185.0,mastercard,224.0,credit
108.5,W,17188,321.0,150.0,visa,226.0,debit
50.0,H,9350,111.0,150.0,visa,162.0,credit
50.0,S,12235,478.0,150.0,visa,226.0,credit
150.0,W,10616,583.0,150.0,visa,226.0,credit
50.0,W,5017,432.0,150.0,visa,226.0,debit
20.95,W,13893,321.0,150.0,visa,166.0,debit
200.0,R,8765,543.0,150.0,mastercard,224.0,debit
200.0,R,6019,583.0,150.0,visa,226.0,credit
200.0,R,2744,490.0,150.0,visa,195.0,debit
54.5,W,16075,514.0,150.0,mastercard,102.0,credit
24.893,C,9633,296.0,185.0,visa,138.0,debit
24.5,W,11817,555.0,150.0,visa,226.0,debit
20.0,W,4436,174.0,150.0,visa,226.0,debit
80.0,W,11653,561.0,150.0,mastercard,224.0,credit
100.0,H,18340,399.0,150.0,american express,132.0,credit
20.95,W,13893,321.0,150.0,visa,166.0,debit
36.22,W,13462,402.0,150.0,visa,226.0,debit
60.0,W,16883,111.0,150.0,visa,226.0,debit
594.91,W,11653,561.0,150.0,mastercard,224.0,credit
216.0,W,9323,111.0,150.0,visa,226.0,debit
30.0,W,11992,555.0,150.0,visa,226.0,debit
14.26,C,16321,141.0,185.0,visa,226.0,credit
75.0,R,11702,399.0,150.0,american express,236.0,credit
582.0,W,1804,161.0,150.0,mastercard,117.0,debit
267.95,W,12598,111.0,150.0,visa,166.0,debit
20.0,W,2772,512.0,150.0,visa,226.0,debit
50.0,W,2392,360.0,150.0,mastercard,166.0,debit
100.0,R,15406,170.0,150.0,visa,226.0,credit
762.0,W,15819,362.5554884999665,150.0,visa,199.27889697943476,credit
40.0,W,16504,543.0,150.0,mastercard,224.0,debit
57.95,W,4806,490.0,150.0,visa,226.0,debit
60.0,W,2939,111.0,150.0,mastercard,102.0,credit
14.26,C,16746,500.0,185.0,mastercard,102.0,credit
117.0,W,9002,453.0,150.0,visa,226.0,debit
57.0,W,15497,490.0,150.0,visa,226.0,debit
26.5,W,5286,362.5554884999665,150.0,visa,199.27889697943476,credit
25.0,H,14823,362.5554884999665,150.0,visa,166.0,debit
64.649,C,9026,545.0,185.0,visa,137.0,credit
88.5,W,12023,216.0,150.0,mastercard,224.0,credit
29.0,W,4436,174.0,150.0,visa,226.0,debit
29.0,W,10616,583.0,150.0,visa,226.0,credit
35.0,W,7919,194.0,150.0,mastercard,202.0,debit
59.0,W,4141,404.0,150.0,mastercard,102.0,credit
366.31,W,16075,514.0,150.0,mastercard,102.0,credit
34.0,W,11839,490.0,150.0,visa,226.0,debit
39.0,W,1893,514.0,150.0,mastercard,224.0,credit
47.95,W,4937,111.0,150.0,mastercard,224.0,debit
39.0,W,17523,586.0,150.0,mastercard,137.0,credit
582.0,W,1804,161.0,150.0,mastercard,117.0,debit
117.0,W,7508,321.0,150.0,visa,226.0,debit
250.0,R,14933,399.0,150.0,american express,150.0,credit
209.95,W,2803,100.0,150.0,visa,226.0,debit
50.0,W,7919,194.0,150.0,mastercard,202.0,debit
65.0,W,16883,111.0,150.0,visa,226.0,debit
21.95,W,12695,490.0,150.0,visa,226.0,debit
50.0,R,15742,481.0,150.0,visa,226.0,credit
117.0,W,13097,369.0,150.0,mastercard,117.0,debit
97.95,W,15484,418.0,150.0,visa,226.0,debit
457.84,W,10616,583.0,150.0,visa,226.0,credit
100.0,R,15406,170.0,150.0,visa,226.0,credit
27.915,C,4461,375.0,185.0,mastercard,224.0,debit
200.0,W,13597,198.0,150.0,visa,226.0,debit
28.156,C,3867,296.0,185.0,visa,226.0,credit
19.5,W,6516,555.0,150.0,mastercard,224.0,debit
100.0,W,10948,215.0,150.0,visa,226.0,debit
100.95,W,12577,268.0,150.0,visa,166.0,debit
28.156,C,3867,296.0,185.0,visa,226.0,credit
59.0,W,2581,199.0,150.0,mastercard,202.0,debit
150.0,S,3682,264.0,150.0,visa,162.0,credit
1849.97,W,7835,361.0,150.0,visa,226.0,debit
20.0,W,2772,512.0,150.0,visa,226.0,debit
97.0,W,6019,583.0,150.0,visa,226.0,credit
83.5,W,5033,269.0,150.0,mastercard,224.0,debit
80.0,H,15066,170.0,150.0,mastercard,102.0,credit
28.156,C,3867,296.0,185.0,visa,226.0,credit
89.18,C,10876,104.0,185.0,visa,137.0,credit
424.95,W,18132,567.0,150.0,mastercard,117.0,debit
32.283,C,2256,545.0,185.0,visa,226.0,credit
49.0,W,1189,555.0,150.0,visa,226.0,debit
150.0,R,16889,399.0,150.0,american express,150.0,credit
92.0,W,2704,111.0,150.0,mastercard,117.0,debit
25.0,H,17480,181.0,150.0,visa,226.0,credit
29.0,W,7357,543.0,150.0,mastercard,224.0,debit
28.156,C,3867,296.0,185.0,visa,226.0,credit
26.5,W,8406,264.0,150.0,visa,226.0,debit
59.0,W,12221,543.0,150.0,mastercard,224.0,debit
100.0,W,7497,285.0,150.0,visa,226.0,debit
100.0,W,10966,555.0,150.0,visa,226.0,debit
82.95,W,10854,593.0,150.0,visa,226.0,debit
1104.0,W,15066,170.0,150.0,mastercard,102.0,credit
227.56,W,15847,216.0,150.0,visa,226.0,debit
50.0,H,10057,225.0,150.0,mastercard,224.0,debit
353.0,W,16080,362.5554884999665,150.0,visa,226.0,debit
161.0,W,9175,111.0,150.0,visa,226.0,debit
582.0,W,1804,161.0,150.0,mastercard,117.0,debit
28.156,C,3867,296.0,185.0,visa,226.0,credit
47.95,W,2950,555.0,150.0,visa,226.0,debit
511.95,W,11523,555.0,150.0,mastercard,224.0,debit
160.0,W,16873,343.0,150.0,visa,226.0,credit
56.0,W,5699,555.0,150.0,visa,226.0,debit
117.0,W,10948,215.0,150.0,visa,226.0,debit
28.156,C,3867,296.0,185.0,visa,226.0,credit
89.18,C,15885,545.0,185.0,visa,138.0,debit
250.0,R,9902,555.0,150.0,visa,226.0,debit
21.5,W,9500,321.0,150.0,visa,226.0,debit
214.0,W,4067,199.0,150.0,mastercard,224.0,debit
49.5,W,7638,174.0,150.0,visa,166.0,debit
92.0,W,9375,536.0,150.0,visa,226.0,debit
108.95,W,15856,390.0,150.0,mastercard,224.0,debit
150.0,R,12253,170.0,150.0,visa,226.0,credit
50.0,H,4821,111.0,150.0,visa,226.0,debit
28.156,C,3867,296.0,185.0,visa,226.0,credit
20.0,W,2772,512.0,150.0,visa,226.0,debit
53.97,W,15066,170.0,150.0,mastercard,102.0,credit
600.0,R,2254,399.0,150.0,american express,102.0,credit
100.0,R,14607,582.0,150.0,mastercard,195.0,debit
500.0,W,13844,583.0,150.0,visa,226.0,credit
85.19200000000001,C,3154,408.0,185.0,mastercard,224.0,debit
50.0,H,10282,399.0,150.0,american express,131.0,credit
26.403000000000002,C,3867,296.0,185.0,visa,226.0,credit
117.0,W,13535,302.0,150.0,visa,226.0,debit
59.0,W,8695,170.0,150.0,visa,226.0,credit
100.0,W,7990,555.0,150.0,visa,226.0,debit
134.95,W,13899,555.0,150.0,mastercard,224.0,debit
50.0,H,13143,170.0,150.0,mastercard,102.0,credit
39.0,W,17523,586.0,150.0,mastercard,137.0,credit
75.0,H,15095,555.0,150.0,visa,226.0,debit
300.0,R,2249,343.0,150.0,visa,195.0,credit
100.0,W,4272,111.0,150.0,visa,226.0,debit
50.0,H,10486,514.0,150.0,mastercard,219.0,credit
25.95,W,11207,361.0,150.0,visa,226.0,debit
100.0,H,9018,555.0,150.0,visa,226.0,debit
600.0,R,2254,399.0,150.0,american express,102.0,credit
53.97,W,1764,158.0,150.0,visa,226.0,debit
10.0,W,7919,194.0,150.0,mastercard,202.0,debit
171.0,W,11207,361.0,150.0,visa,226.0,debit
130.0,W,5291,442.0,150.0,visa,226.0,debit
440.99,W,2616,362.5554884999665,150.0,discover,102.0,credit
100.0,H,3983,583.0,150.0,visa,226.0,credit
25.0,H,10616,583.0,150.0,visa,226.0,credit
52.95,W,12544,321.0,150.0,visa,226.0,debit
213.0,W,17188,321.0,150.0,visa,226.0,debit
26.403000000000002,C,3867,296.0,185.0,visa,226.0,credit
29.0,W,9500,321.0,150.0,visa,226.0,debit
300.0,R,14117,399.0,150.0,american express,150.0,credit
54.0,W,7919,194.0,150.0,mastercard,202.0,debit
500.0,R,17396,321.0,150.0,visa,195.0,credit
200.0,W,17483,583.0,150.0,visa,226.0,credit
318.2,W,15627,239.0,150.0,mastercard,224.0,debit
300.0,R,14117,399.0,150.0,american express,150.0,credit
1104.0,W,15066,170.0,150.0,mastercard,102.0,credit
80.0,H,1724,583.0,150.0,visa,226.0,credit
117.0,W,16075,514.0,150.0,mastercard,102.0,credit
45.0,W,5606,318.0,150.0,visa,166.0,debit
77.0,W,12839,321.0,150.0,visa,226.0,debit
75.0,H,17832,210.0,150.0,visa,226.0,credit
6.405,C,3154,408.0,185.0,mastercard,224.0,debit
59.0,W,9500,321.0,150.0,visa,226.0,debit
100.0,H,10023,111.0,150.0,visa,226.0,debit
356.96,W,16326,321.0,150.0,visa,226.0,credit
60.0,W,6292,298.0,150.0,visa,226.0,debit
100.0,H,2616,327.0,150.0,discover,102.0,credit
15.0,W,5033,269.0,150.0,mastercard,224.0,debit
50.0,W,1770,419.0,150.0,visa,226.0,debit
588.88,W,12839,321.0,150.0,visa,226.0,debit
44.5,W,12577,268.0,150.0,visa,166.0,debit
50.0,H,16075,514.0,150.0,mastercard,102.0,credit
100.0,W,15678,111.0,150.0,mastercard,224.0,debit
7.13,C,9633,296.0,185.0,visa,138.0,debit
160.0,W,16873,343.0,150.0,visa,226.0,credit
379.28,W,15497,490.0,150.0,visa,226.0,debit
11.97,W,12598,111.0,150.0,visa,166.0,debit
59.0,W,6123,555.0,150.0,visa,226.0,debit
50.0,W,7919,194.0,150.0,mastercard,202.0,debit
57.52,C,16393,177.0,185.0,mastercard,102.0,credit
50.0,W,15066,170.0,150.0,mastercard,102.0,credit
40.0,W,16132,111.0,150.0,visa,226.0,debit
87.0,W,12695,490.0,150.0,visa,226.0,debit
225.0,W,3171,225.0,150.0,mastercard,224.0,debit
150.0,R,11972,134.0,150.0,visa,226.0,credit
186.0,W,17868,148.0,150.0,visa,226.0,debit
40.0,S,1399,225.0,150.0,mastercard,224.0,debit
100.0,S,7585,553.0,150.0,visa,226.0,credit
100.0,H,16632,215.0,150.0,mastercard,229.0,debit
226.0,W,6054,327.0,150.0,discover,199.27889697943476,credit
20.0,H,8821,111.0,150.0,mastercard,224.0,credit
203.011,C,4461,375.0,185.0,mastercard,224.0,debit
97.0,W,16752,493.0,150.0,mastercard,224.0,debit
15.0,S,2039,562.0,150.0,mastercard,219.0,credit
186.0,W,16873,343.0,150.0,visa,226.0,credit
59.0,W,7919,194.0,150.0,mastercard,202.0,debit
57.95,W,15063,362.5554884999665,150.0,visa,226.0,credit
200.0,R,1724,583.0,150.0,visa,226.0,credit
11.661,C,3154,408.0,185.0,mastercard,224.0,debit
39.0,W,5492,113.0,150.0,visa,226.0,debit
59.0,W,7919,194.0,150.0,mastercard,202.0,debit
100.0,R,15406,170.0,150.0,visa,226.0,credit
150.0,R,6019,583.0,150.0,visa,226.0,credit
186.0,W,2597,417.0,150.0,visa,195.0,debit
100.0,W,7919,194.0,150.0,mastercard,202.0,debit
47.95,W,13249,111.0,150.0,visa,226.0,debit
50.0,W,4310,254.0,150.0,visa,226.0,debit
2321.31,W,5646,348.0,150.0,visa,226.0,credit
75.0,H,2616,327.0,150.0,discover,102.0,credit
39.0,W,4852,555.0,150.0,visa,226.0,debit
25.95,W,2107,513.0,150.0,mastercard,195.0,debit
30.0,W,7728,225.0,150.0,mastercard,224.0,debit
50.0,H,6019,583.0,150.0,visa,226.0,credit
24.893,C,9026,545.0,185.0,visa,137.0,credit
250.0,R,6898,343.0,150.0,visa,195.0,credit
92.0,W,4806,490.0,150.0,visa,226.0,debit
269.95,W,17644,390.0,150.0,mastercard,224.0,debit
43.95,W,2671,555.0,150.0,visa,226.0,debit
100.0,H,6019,583.0,150.0,visa,226.0,credit
10.0,S,16659,170.0,150.0,visa,226.0,credit
250.0,H,11609,302.0,150.0,visa,226.0,debit
20.0,W,15927,321.0,150.0,visa,226.0,debit
34.0,W,17598,268.0,150.0,visa,166.0,debit
30.0,W,2939,111.0,150.0,mastercard,102.0,credit
107.95,W,7676,512.0,150.0,visa,226.0,debit
60.0,W,9500,321.0,150.0,visa,226.0,debit
594.95,W,17286,100.0,150.0,visa,226.0,credit
50.0,H,15063,514.0,150.0,visa,226.0,credit
200.0,W,16075,514.0,150.0,mastercard,102.0,credit
150.0,S,10909,225.0,150.0,mastercard,195.0,debit
226.0,W,10836,537.0,150.0,mastercard,224.0,debit
49.0,W,15651,417.0,150.0,visa,226.0,debit
250.0,R,16659,170.0,150.0,visa,226.0,credit
26.343000000000004,C,3154,408.0,185.0,mastercard,224.0,debit
58.95,W,3716,132.0,150.0,visa,226.0,debit
375.0,W,17480,528.0,150.0,visa,226.0,credit
59.0,W,1424,172.0,150.0,visa,226.0,credit
50.0,H,6335,111.0,150.0,visa,162.0,credit
171.0,W,8727,404.0,150.0,mastercard,102.0,credit
110.0,W,2969,532.0,150.0,mastercard,224.0,debit
19.5,W,17150,292.0,150.0,visa,226.0,debit
390.0,W,15368,543.0,150.0,mastercard,224.0,debit
25.0,H,11999,399.0,150.0,american express,104.0,credit
921.07,W,12544,321.0,150.0,visa,226.0,debit
1004.22,W,11546,170.0,150.0,mastercard,102.0,credit
57.95,W,14712,111.0,150.0,visa,226.0,debit
54.5,W,7676,512.0,150.0,visa,226.0,debit
2593.95,W,6697,111.0,150.0,visa,195.0,debit
226.0,W,10186,417.0,150.0,visa,226.0,debit
97.0,W,17188,321.0,150.0,visa,226.0,debit
200.0,R,14926,181.0,150.0,visa,195.0,credit
171.0,W,16075,514.0,150.0,mastercard,102.0,credit
131.0,W,2969,532.0,150.0,mastercard,224.0,debit
678.32,W,4208,490.0,150.0,visa,195.0,debit
25.0,W,9500,321.0,150.0,visa,226.0,debit
50.0,R,8695,170.0,150.0,visa,226.0,credit
